Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute
Jet Airways,Kolkata,Banglore,730,1.0,No info,14388.0,18,5,2019,9,20,21,10
Air India,Kolkata,Banglore,1530,2.0,No info,7893.0,1,4,2019,18,20,16,50
IndiGo,Kolkata,Banglore,165,0.0,No info,4462.0,18,3,2019,12,55,10,10
Jet Airways,Delhi,Cochin,940,1.0,In-flight meal not included,10262.0,3,6,2019,12,35,20,55
Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,3502.0,12,5,2019,22,50,19,50
Air India,Banglore,New Delhi,165,0.0,No info,4441.0,24,3,2019,12,45,10,0
Jet Airways,Delhi,Cochin,800,1.0,In-flight meal not included,14053.0,9,3,2019,4,25,15,5
Jet Airways,Kolkata,Banglore,1720,1.0,In-flight meal not included,7064.0,1,4,2019,23,35,18,55
Multiple carriers,Delhi,Cochin,480,1.0,No info,13062.0,21,3,2019,21,0,13,0
Multiple carriers,Delhi,Cochin,540,1.0,No info,6513.0,15,5,2019,16,10,7,10
IndiGo,Chennai,Kolkata,140,0.0,No info,3597.0,15,6,2019,17,5,14,45
IndiGo,Delhi,Cochin,985,2.0,No info,10278.0,1,3,2019,21,20,4,55
GoAir,Kolkata,Banglore,495,1.0,No info,6354.0,9,6,2019,7,45,23,30
Air Asia,Banglore,Delhi,165,0.0,No info,4483.0,1,6,2019,13,55,11,10
Multiple carriers,Delhi,Cochin,910,1.0,In-flight meal not included,11125.0,3,3,2019,22,20,7,10
Multiple carriers,Delhi,Cochin,910,1.0,In-flight meal not included,7563.0,6,3,2019,22,20,7,10
Jet Airways,Delhi,Cochin,1225,1.0,In-flight meal not included,12373.0,9,5,2019,4,25,8,0
Jet Airways,Kolkata,Banglore,1545,1.0,In-flight meal not included,9663.0,1,5,2019,8,15,6,30
IndiGo,Chennai,Kolkata,140,0.0,No info,3597.0,12,6,2019,17,5,14,45
Air India,Delhi,Cochin,320,1.0,No info,7174.0,27,6,2019,23,0,17,40
Multiple carriers,Delhi,Cochin,540,1.0,No info,12507.0,27,5,2019,19,0,10,0
Multiple carriers,Delhi,Cochin,480,1.0,In-flight meal not included,15136.0,6,3,2019,21,0,13,0
Jet Airways,Kolkata,Banglore,870,1.0,No info,14151.0,12,5,2019,10,55,20,25
IndiGo,Banglore,Delhi,165,0.0,No info,4423.0,1,4,2019,4,15,1,30
IndiGo,Banglore,Delhi,170,0.0,No info,5740.0,18,4,2019,11,20,8,30
Jet Airways,Kolkata,Banglore,735,1.0,In-flight meal not included,7757.0,9,5,2019,8,15,20,0
Air India,Banglore,Delhi,170,0.0,No info,5228.0,27,4,2019,16,10,13,20
Jet Airways,Banglore,New Delhi,640,1.0,No info,26890.0,1,3,2019,0,45,14,5
Air India,Mumbai,Hyderabad,75,0.0,No info,3100.0,1,6,2019,20,45,19,30
Jet Airways,Delhi,Cochin,1530,1.0,No info,14714.0,6,6,2019,19,0,17,30
Jet Airways,Kolkata,Banglore,775,1.0,In-flight meal not included,7757.0,6,5,2019,10,5,21,10
Multiple carriers,Delhi,Cochin,860,1.0,No info,7155.0,27,6,2019,19,15,4,55
Multiple carriers,Delhi,Cochin,705,1.0,No info,9001.0,24,6,2019,19,15,7,30
Jet Airways,Delhi,Cochin,745,1.0,In-flight meal not included,12898.0,27,5,2019,4,25,16,0
Air India,Delhi,Cochin,1535,1.0,No info,7165.0,27,3,2019,6,50,5,15
Jet Airways,Delhi,Cochin,1195,2.0,No info,15129.0,24,5,2019,19,0,23,5
IndiGo,Chennai,Kolkata,140,0.0,No info,5277.0,21,5,2019,0,25,22,5
Air India,Banglore,Delhi,165,0.0,No info,8273.0,24,5,2019,8,55,6,10
Jet Airways,Kolkata,Banglore,730,1.0,In-flight meal not included,8529.0,12,6,2019,9,20,21,10
IndiGo,Chennai,Kolkata,145,0.0,No info,3540.0,6,6,2019,7,40,5,15
IndiGo,Delhi,Cochin,195,0.0,No info,5000.0,24,6,2019,17,35,14,20
Jet Airways,Kolkata,Banglore,665,1.0,No info,13584.0,6,5,2019,8,15,21,10
Jet Airways,Delhi,Cochin,1530,1.0,In-flight meal not included,12373.0,9,5,2019,19,0,17,30
Air India,Kolkata,Banglore,1415,2.0,No info,10697.0,6,6,2019,7,55,8,20
Jet Airways,Delhi,Cochin,1470,1.0,No info,12032.0,27,3,2019,19,45,19,15
Air India,Kolkata,Banglore,805,2.0,No info,12125.0,1,4,2019,23,15,9,50
Air India,Kolkata,Banglore,875,2.0,No info,12093.0,18,5,2019,20,25,5,50
Vistara,Banglore,Delhi,170,0.0,No info,4668.0,12,5,2019,12,35,9,45
Air India,Kolkata,Banglore,1620,2.0,No info,11491.0,24,3,2019,10,0,7,0
GoAir,Banglore,Delhi,170,0.0,No info,4340.0,18,5,2019,14,30,11,40
Jet Airways,Kolkata,Banglore,665,1.0,In-flight meal not included,9663.0,9,5,2019,8,15,21,10
SpiceJet,Mumbai,Hyderabad,90,0.0,No info,2753.0,3,6,2019,7,15,5,45
Jet Airways,Banglore,New Delhi,375,1.0,No info,54826.0,18,3,2019,5,5,22,50
IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,3,5,2019,6,50,4,0
Multiple carriers,Delhi,Cochin,455,1.0,No info,10877.0,3,6,2019,19,0,11,25
Air India,Banglore,New Delhi,165,0.0,No info,8851.0,3,3,2019,8,55,6,10
IndiGo,Delhi,Cochin,345,1.0,No info,7398.0,9,4,2019,3,35,21,50
Jet Airways,Kolkata,Banglore,1720,1.0,In-flight meal not included,10844.0,18,5,2019,23,35,18,55
IndiGo,Banglore,Delhi,170,0.0,No info,4823.0,1,4,2019,22,50,20,0
Jet Airways,Mumbai,Hyderabad,85,0.0,No info,5678.0,1,5,2019,4,20,2,55
IndiGo,Kolkata,Banglore,165,0.0,No info,6565.0,24,3,2019,20,0,17,15
Air India,Banglore,New Delhi,2345,2.0,No info,17135.0,1,3,2019,23,55,8,50
IndiGo,Banglore,Delhi,180,0.0,No info,3943.0,15,5,2019,0,15,21,15
IndiGo,Delhi,Cochin,765,2.0,No info,7682.0,6,3,2019,21,20,8,35
Air India,Banglore,Delhi,170,0.0,No info,5228.0,15,5,2019,16,10,13,20
GoAir,Banglore,Delhi,170,0.0,No info,3398.0,27,5,2019,14,30,11,40
Jet Airways,Kolkata,Banglore,395,1.0,No info,14676.0,9,6,2019,23,35,17,0
Multiple carriers,Delhi,Cochin,545,1.0,No info,9646.0,27,6,2019,16,10,7,5
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,15,5,2019,7,15,4,40
Jet Airways,Kolkata,Banglore,585,1.0,No info,14388.0,12,5,2019,4,40,18,55
Multiple carriers,Delhi,Cochin,745,1.0,In-flight meal not included,14817.0,9,3,2019,19,15,6,50
SpiceJet,Banglore,Delhi,170,0.0,No info,4991.0,21,4,2019,12,20,9,30
IndiGo,Delhi,Cochin,705,1.0,No info,7503.0,15,5,2019,21,0,9,15
Air India,Banglore,New Delhi,630,2.0,No info,7664.0,15,3,2019,16,20,5,50
IndiGo,Delhi,Cochin,665,1.0,No info,6818.0,15,5,2019,16,10,5,5
SpiceJet,Chennai,Kolkata,155,0.0,No info,7298.0,6,3,2019,12,5,9,30
Air India,Kolkata,Banglore,1700,1.0,No info,7662.0,9,5,2019,21,5,16,45
Air India,Kolkata,Banglore,1255,2.0,No info,12802.0,24,5,2019,13,45,16,50
IndiGo,Chennai,Kolkata,140,0.0,No info,3850.0,24,6,2019,10,15,7,55
Jet Airways,Delhi,Cochin,1600,2.0,In-flight meal not included,8728.0,21,3,2019,18,50,16,10
Jet Airways,Kolkata,Banglore,395,1.0,In-flight meal not included,12384.0,1,5,2019,23,35,17,0
GoAir,Banglore,Delhi,175,0.0,No info,3898.0,3,5,2019,10,40,7,45
Air India,Delhi,Cochin,180,0.0,No info,6094.0,9,6,2019,17,10,14,10
Jet Airways,Banglore,New Delhi,340,1.0,No info,13817.0,12,3,2019,11,25,5,45
Multiple carriers,Delhi,Cochin,795,1.0,No info,8371.0,27,3,2019,19,15,6,0
IndiGo,Banglore,Delhi,170,0.0,No info,4423.0,18,5,2019,15,50,13,0
IndiGo,Delhi,Cochin,665,1.0,No info,6818.0,3,6,2019,16,10,5,5
IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,12,5,2019,6,50,4,0
Jet Airways,Delhi,Cochin,865,1.0,In-flight meal not included,10262.0,24,6,2019,4,25,14,0
Jet Airways,Delhi,Cochin,1425,1.0,In-flight meal not included,10262.0,24,6,2019,19,0,19,15
Air India,Kolkata,Banglore,155,0.0,No info,4435.0,21,3,2019,23,20,20,45
Jet Airways,Delhi,Cochin,1760,2.0,No info,15339.0,15,6,2019,4,25,23,5
Air Asia,Kolkata,Banglore,955,1.0,No info,5192.0,15,4,2019,23,30,7,35
Jet Airways,Delhi,Cochin,450,1.0,In-flight meal not included,9732.0,27,5,2019,19,0,11,30
Jet Airways,Banglore,New Delhi,680,1.0,No info,16736.0,6,3,2019,23,0,11,40
IndiGo,Banglore,New Delhi,170,0.0,No info,8033.0,9,3,2019,6,50,4,0
SpiceJet,Chennai,Kolkata,135,0.0,No info,3597.0,24,5,2019,10,35,8,20
IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,1,6,2019,13,20,10,30
Jet Airways,Kolkata,Banglore,1285,1.0,In-flight meal not included,9314.0,9,5,2019,14,25,17,0
Jet Airways,Delhi,Cochin,745,1.0,In-flight meal not included,6540.0,27,3,2019,4,25,16,0
SpiceJet,Kolkata,Banglore,150,0.0,No check-in baggage included,3841.0,18,6,2019,19,40,17,10
Jet Airways,Delhi,Cochin,1105,1.0,In-flight meal not included,12373.0,9,5,2019,4,25,10,0
IndiGo,Banglore,New Delhi,175,0.0,No info,8033.0,15,3,2019,0,15,21,20
Multiple carriers,Delhi,Cochin,570,1.0,No info,13377.0,27,6,2019,1,30,16,0
IndiGo,Delhi,Cochin,965,1.0,No info,5894.0,12,6,2019,21,0,4,55
Air India,Kolkata,Banglore,1440,1.0,No info,6528.0,21,5,2019,14,35,14,35
Jet Airways,Delhi,Cochin,425,2.0,In-flight meal not included,13344.0,3,6,2019,12,35,5,30
IndiGo,Mumbai,Hyderabad,90,0.0,No info,2754.0,27,6,2019,13,30,12,0
Multiple carriers,Delhi,Cochin,570,1.0,No info,13587.0,15,6,2019,21,0,11,30
IndiGo,Kolkata,Banglore,150,0.0,No info,4804.0,27,6,2019,17,45,15,15
SpiceJet,Banglore,New Delhi,170,0.0,No check-in baggage included,4273.0,24,3,2019,8,35,5,45
SpiceJet,Banglore,Delhi,175,0.0,No info,3311.0,3,6,2019,0,5,21,10
IndiGo,Kolkata,Banglore,160,0.0,No info,4462.0,18,3,2019,19,55,17,15
IndiGo,Kolkata,Banglore,290,1.0,No info,4775.0,6,5,2019,20,5,15,15
Air India,Delhi,Cochin,1255,1.0,No info,16142.0,3,3,2019,9,25,12,30
Jet Airways,Delhi,Cochin,810,2.0,In-flight meal not included,10368.0,6,6,2019,19,0,5,30
Jet Airways,Kolkata,Banglore,1285,1.0,No info,11467.0,21,5,2019,14,25,17,0
Air India,Kolkata,Banglore,1165,2.0,No info,14424.0,15,5,2019,5,25,10,0
GoAir,Banglore,Delhi,175,0.0,No info,5048.0,27,4,2019,10,40,7,45
Jet Airways,Banglore,New Delhi,1220,1.0,No info,20800.0,1,3,2019,10,25,14,5
Air India,Kolkata,Banglore,805,2.0,No info,15170.0,24,5,2019,23,15,9,50
Vistara,Kolkata,Banglore,385,1.0,No info,8610.0,6,6,2019,23,25,17,0
IndiGo,Mumbai,Hyderabad,90,0.0,No info,3175.0,27,5,2019,18,25,16,55
Jet Airways,Kolkata,Banglore,730,1.0,In-flight meal not included,10844.0,21,5,2019,9,20,21,10
Air India,Delhi,Cochin,1180,2.0,No info,9653.0,21,5,2019,7,40,12,0
Air India,Banglore,Delhi,165,0.0,No info,7171.0,9,6,2019,19,45,17,0
GoAir,Kolkata,Banglore,455,1.0,No info,8777.0,9,5,2019,0,15,16,40
Air India,Kolkata,Banglore,1830,2.0,No info,9237.0,1,4,2019,23,15,16,45
SpiceJet,Kolkata,Banglore,155,0.0,No check-in baggage included,3841.0,15,6,2019,9,30,6,55
Vistara,Banglore,Delhi,170,0.0,No info,5403.0,3,4,2019,14,20,11,30
Multiple carriers,Delhi,Cochin,375,1.0,No info,17267.0,6,3,2019,13,20,7,5
Air India,Kolkata,Banglore,1045,2.0,No info,12723.0,6,6,2019,23,15,5,50
Jet Airways,Delhi,Cochin,1595,1.0,In-flight meal not included,12373.0,18,5,2019,12,35,10,0
IndiGo,Delhi,Cochin,195,0.0,No info,5601.0,12,6,2019,17,40,14,25
Multiple carriers,Delhi,Cochin,540,1.0,In-flight meal not included,7563.0,6,3,2019,16,10,7,10
IndiGo,Delhi,Cochin,630,1.0,No info,6104.0,3,6,2019,1,30,15,0
Jet Airways,Mumbai,Hyderabad,90,0.0,No info,5678.0,12,6,2019,21,5,19,35
Jet Airways,Delhi,Cochin,940,1.0,In-flight meal not included,10262.0,27,6,2019,12,35,20,55
SpiceJet,Delhi,Cochin,295,1.0,No info,4957.0,6,4,2019,22,50,17,55
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,15,5,2019,0,50,22,15
Jet Airways,Kolkata,Banglore,575,1.0,No info,12692.0,12,6,2019,19,10,9,35
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,24,4,2019,14,5,11,30
SpiceJet,Mumbai,Hyderabad,90,0.0,No check-in baggage included,1965.0,12,5,2019,7,15,5,45
Jet Airways,Kolkata,Banglore,400,1.0,In-flight meal not included,10844.0,12,5,2019,20,45,14,5
Jet Airways,Kolkata,Banglore,1075,1.0,No info,14151.0,21,5,2019,10,55,17,0
Jet Airways,Delhi,Cochin,1375,2.0,No info,13014.0,24,6,2019,4,25,5,30
IndiGo,Delhi,Cochin,895,1.0,No info,7144.0,18,5,2019,22,30,7,35
Jet Airways,Kolkata,Banglore,1525,1.0,In-flight meal not included,10844.0,21,5,2019,22,35,21,10
Air India,Banglore,New Delhi,1425,1.0,No info,6982.0,15,3,2019,11,35,11,50
Jet Airways,Delhi,Cochin,1165,1.0,In-flight meal not included,13843.0,6,3,2019,4,25,9,0
Jet Airways,Kolkata,Banglore,735,1.0,No info,13044.0,12,6,2019,8,15,20,0
IndiGo,Delhi,Cochin,810,1.0,No info,6093.0,9,4,2019,21,0,7,30
IndiGo,Chennai,Kolkata,140,0.0,No info,3597.0,1,5,2019,15,35,13,15
Jet Airways,Kolkata,Banglore,1500,1.0,No info,12692.0,6,6,2019,18,0,17,0
IndiGo,Mumbai,Hyderabad,90,0.0,No info,4049.0,9,6,2019,7,55,6,25
IndiGo,Delhi,Cochin,325,1.0,No info,5636.0,9,6,2019,7,25,2,0
IndiGo,Delhi,Cochin,845,1.0,No info,5684.0,27,6,2019,1,30,11,25
GoAir,Delhi,Cochin,440,1.0,No info,4563.0,27,3,2019,13,20,6,0
Multiple carriers,Delhi,Cochin,935,1.0,In-flight meal not included,8565.0,21,3,2019,1,35,10,0
Air India,Delhi,Cochin,1255,1.0,No info,7480.0,27,6,2019,9,25,12,30
IndiGo,Banglore,Delhi,175,0.0,No info,4823.0,6,6,2019,10,5,7,10
Jet Airways,Kolkata,Banglore,800,1.0,In-flight meal not included,12384.0,24,5,2019,9,45,20,25
Air India,Kolkata,Banglore,525,2.0,No info,14214.0,9,5,2019,23,15,14,30
Jet Airways,Delhi,Cochin,1325,2.0,In-flight meal not included,9296.0,27,3,2019,4,25,6,20
IndiGo,Banglore,New Delhi,170,0.0,No info,5694.0,21,3,2019,15,50,13,0
Jet Airways,Delhi,Cochin,810,2.0,In-flight meal not included,13029.0,9,5,2019,19,0,5,30
Air India,Mumbai,Hyderabad,75,0.0,No info,3100.0,18,6,2019,20,45,19,30
Air India,Banglore,New Delhi,165,0.0,No info,7591.0,3,3,2019,8,55,6,10
Air India,Mumbai,Hyderabad,80,0.0,No info,3625.0,1,5,2019,22,25,21,5
SpiceJet,Delhi,Cochin,315,1.0,No info,5351.0,9,4,2019,11,20,6,5
Multiple carriers,Delhi,Cochin,490,1.0,In-flight meal not included,6007.0,27,6,2019,21,0,12,50
Air India,Delhi,Cochin,170,0.0,No info,5201.0,3,6,2019,8,0,5,10
Air India,Delhi,Cochin,1275,2.0,No info,10231.0,27,5,2019,19,15,22,0
Jet Airways,Kolkata,Banglore,1630,1.0,No info,13067.0,9,5,2019,23,35,20,25
IndiGo,Delhi,Cochin,265,1.0,No info,8258.0,3,3,2019,12,0,7,35
Jet Airways,Kolkata,Banglore,800,1.0,In-flight meal not included,9663.0,15,5,2019,9,20,20,0
SpiceJet,Kolkata,Banglore,435,1.0,No info,8479.0,6,5,2019,18,50,11,35
Air India,Banglore,New Delhi,165,0.0,No info,7276.0,15,3,2019,12,45,10,0
SpiceJet,Banglore,Delhi,160,0.0,No info,3625.0,24,6,2019,8,35,5,55
Jet Airways,Kolkata,Banglore,1090,1.0,No info,13941.0,1,5,2019,8,15,14,5
Jet Airways,Delhi,Cochin,540,1.0,In-flight meal not included,10262.0,15,6,2019,19,0,10,0
Jet Airways,Mumbai,Hyderabad,90,0.0,In-flight meal not included,4995.0,12,6,2019,11,50,10,20
Air India,Delhi,Cochin,810,1.0,No info,8907.0,21,5,2019,23,0,9,30
Jet Airways,Kolkata,Banglore,570,1.0,No info,15149.0,6,5,2019,23,35,14,5
IndiGo,Banglore,Delhi,175,0.0,No info,4823.0,27,4,2019,21,20,18,25
GoAir,Delhi,Cochin,370,1.0,No info,4692.0,24,6,2019,13,35,7,25
Air Asia,Kolkata,Banglore,710,1.0,No info,5192.0,18,5,2019,19,25,7,35
IndiGo,Kolkata,Banglore,150,0.0,No info,5224.0,9,6,2019,17,45,15,15
Multiple carriers,Delhi,Cochin,855,2.0,No info,8291.0,3,3,2019,21,20,7,5
Multiple carriers,Delhi,Cochin,535,1.0,No info,8266.0,9,5,2019,19,15,10,20
Jet Airways,Delhi,Cochin,610,1.0,No info,17024.0,6,3,2019,4,25,18,15
Vistara,Chennai,Kolkata,135,0.0,No info,3687.0,21,6,2019,9,20,7,5
IndiGo,Banglore,Delhi,170,0.0,No info,4423.0,18,4,2019,6,50,4,0
IndiGo,Chennai,Kolkata,140,0.0,No info,5277.0,24,3,2019,0,25,22,5
Jet Airways,Delhi,Cochin,925,1.0,In-flight meal not included,12898.0,27,5,2019,4,25,13,0
Air Asia,Banglore,Delhi,165,0.0,No info,3383.0,6,4,2019,13,55,11,10
Jet Airways,Banglore,New Delhi,565,1.0,In-flight meal not included,11087.0,18,3,2019,8,15,22,50
Air Asia,Banglore,Delhi,165,0.0,No info,3383.0,21,6,2019,13,55,11,10
IndiGo,Delhi,Cochin,940,1.0,No info,11600.0,3,3,2019,22,20,6,40
IndiGo,Delhi,Cochin,515,1.0,No info,6674.0,6,6,2019,16,10,7,35
IndiGo,Mumbai,Hyderabad,85,0.0,No info,2754.0,27,3,2019,13,25,12,0
IndiGo,Delhi,Cochin,710,1.0,No info,8285.0,21,3,2019,21,0,9,10
IndiGo,Banglore,Delhi,170,0.0,No info,4823.0,1,6,2019,19,45,16,55
Jet Airways,Banglore,New Delhi,875,1.0,In-flight meal not included,11087.0,12,3,2019,9,30,18,55
Air India,Banglore,New Delhi,725,1.0,No info,15434.0,6,3,2019,23,55,11,50
Jet Airways,Delhi,Cochin,1615,2.0,No info,13014.0,9,6,2019,12,35,9,40
IndiGo,Banglore,New Delhi,170,0.0,No info,5694.0,24,3,2019,15,50,13,0
Jet Airways,Banglore,New Delhi,1100,1.0,In-flight meal not included,11087.0,12,3,2019,13,15,18,55
Jet Airways,Delhi,Cochin,1620,2.0,No info,12609.0,15,6,2019,12,35,9,35
IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,9,5,2019,13,0,10,10
Vistara,Kolkata,Banglore,1640,1.0,No info,8610.0,6,5,2019,20,20,17,0
Air India,Delhi,Cochin,2280,3.0,No info,10703.0,1,6,2019,19,15,5,15
Air India,Kolkata,Banglore,1440,1.0,No info,6528.0,15,5,2019,14,35,14,35
IndiGo,Delhi,Cochin,860,1.0,No info,6526.0,27,5,2019,21,0,6,40
Air India,Banglore,New Delhi,1265,1.0,No info,5092.0,21,3,2019,8,55,11,50
IndiGo,Delhi,Cochin,575,1.0,No info,14871.0,3,3,2019,1,35,16,0
Multiple carriers,Delhi,Cochin,705,1.0,No info,9001.0,6,6,2019,19,15,7,30
Jet Airways,Delhi,Cochin,1475,2.0,No info,19329.0,6,3,2019,19,45,19,10
Vistara,Kolkata,Banglore,1440,1.0,No info,9555.0,18,5,2019,20,20,20,20
IndiGo,Delhi,Cochin,845,1.0,No info,6979.0,15,5,2019,1,30,11,25
Multiple carriers,Delhi,Cochin,540,1.0,No info,12192.0,27,6,2019,19,0,10,0
Air India,Delhi,Cochin,1305,2.0,No info,8665.0,27,3,2019,19,15,21,30
Air India,Delhi,Cochin,170,0.0,No info,7931.0,3,3,2019,8,0,5,10
IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,6,6,2019,6,50,4,0
Jet Airways,Kolkata,Banglore,850,1.0,In-flight meal not included,10031.0,24,3,2019,22,35,8,25
Vistara,Kolkata,Banglore,930,1.0,No info,8452.0,12,6,2019,22,40,7,10
Multiple carriers,Delhi,Cochin,760,1.0,No info,6795.0,9,6,2019,1,30,12,50
Air India,Kolkata,Banglore,155,0.0,No info,4880.0,18,5,2019,23,20,20,45
IndiGo,Kolkata,Banglore,160,0.0,No info,4174.0,15,4,2019,0,5,21,25
GoAir,Banglore,Delhi,175,0.0,No info,5048.0,21,5,2019,10,40,7,45
Multiple carriers,Delhi,Cochin,900,1.0,No info,7005.0,15,6,2019,21,0,6,0
Jet Airways,Delhi,Cochin,2240,2.0,No info,12341.0,21,3,2019,18,50,5,30
IndiGo,Delhi,Cochin,635,1.0,No info,6442.0,15,5,2019,22,30,11,55
IndiGo,Delhi,Cochin,195,0.0,No info,6015.0,3,6,2019,17,40,14,25
Air India,Delhi,Cochin,1180,2.0,No info,10651.0,15,5,2019,7,40,12,0
Jet Airways,Kolkata,Banglore,730,1.0,No info,14781.0,9,5,2019,4,40,16,30
Jet Airways,Kolkata,Banglore,1265,1.0,In-flight meal not included,10844.0,21,5,2019,18,15,21,10
IndiGo,Chennai,Kolkata,140,0.0,No info,7295.0,3,3,2019,10,15,7,55
Jet Airways,Kolkata,Banglore,735,1.0,No info,13941.0,1,5,2019,8,15,20,0
Air India,Delhi,Cochin,180,0.0,No info,6094.0,15,5,2019,17,10,14,10
GoAir,Delhi,Cochin,460,1.0,No info,5199.0,9,6,2019,13,35,5,55
IndiGo,Banglore,Delhi,175,0.0,No info,4823.0,21,4,2019,21,20,18,25
Vistara,Kolkata,Banglore,1580,1.0,No info,8452.0,15,5,2019,22,40,20,20
Jet Airways,Kolkata,Banglore,1315,1.0,In-flight meal not included,9663.0,1,5,2019,12,0,14,5
Vistara,Banglore,Delhi,165,0.0,No info,5613.0,9,4,2019,22,15,19,30
IndiGo,Kolkata,Banglore,160,0.0,No info,4778.0,6,3,2019,23,5,20,25
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,24,5,2019,18,5,15,30
Vistara,Banglore,New Delhi,1665,1.0,No info,12476.0,3,3,2019,10,25,6,40
Jet Airways,Banglore,New Delhi,840,1.0,No info,13817.0,12,3,2019,11,25,21,25
Air India,Delhi,Cochin,170,0.0,No info,5201.0,9,5,2019,8,0,5,10
Jet Airways,Kolkata,Banglore,1730,1.0,In-flight meal not included,9314.0,1,5,2019,14,25,9,35
Air India,Delhi,Cochin,170,0.0,No info,6934.0,18,5,2019,8,0,5,10
Jet Airways,Banglore,Delhi,175,0.0,No info,7229.0,9,4,2019,14,5,11,10
Air India,Banglore,Delhi,170,0.0,No info,5228.0,18,4,2019,23,55,21,5
IndiGo,Delhi,Cochin,455,1.0,No info,6442.0,15,5,2019,16,10,8,35
Multiple carriers,Delhi,Cochin,555,1.0,No info,14848.0,12,6,2019,19,15,10,0
Air India,Kolkata,Banglore,1435,1.0,No info,10203.0,9,6,2019,20,25,20,30
Air Asia,Delhi,Cochin,340,1.0,No info,13470.0,9,6,2019,22,25,16,45
Multiple carriers,Delhi,Cochin,525,1.0,No info,10197.0,18,5,2019,12,35,3,50
Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,4544.0,3,4,2019,22,50,19,50
IndiGo,Delhi,Cochin,195,0.0,No info,6015.0,21,4,2019,8,50,5,35
Jet Airways,Kolkata,Banglore,800,1.0,In-flight meal not included,8586.0,12,5,2019,19,50,6,30
Jet Airways,Mumbai,Hyderabad,90,0.0,No info,5678.0,15,3,2019,21,5,19,35
IndiGo,Mumbai,Hyderabad,90,0.0,No info,2754.0,21,5,2019,4,5,2,35
IndiGo,Banglore,New Delhi,170,0.0,No info,10067.0,1,3,2019,2,20,23,30
Air India,Delhi,Cochin,2240,2.0,No info,13748.0,3,3,2019,19,15,5,55
Air India,Banglore,Delhi,170,0.0,No info,5228.0,18,6,2019,23,55,21,5
Air India,Delhi,Cochin,1545,2.0,No info,15428.0,6,3,2019,7,40,5,55
Jet Airways,Delhi,Cochin,810,2.0,No info,15129.0,18,5,2019,19,0,5,30
SpiceJet,Banglore,Delhi,170,0.0,No check-in baggage included,4885.0,12,4,2019,12,20,9,30
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,15,6,2019,19,50,17,15
Vistara,Banglore,New Delhi,165,0.0,No info,6138.0,24,3,2019,12,35,9,50
IndiGo,Delhi,Cochin,425,1.0,No info,14871.0,3,3,2019,15,30,8,25
Air India,Kolkata,Banglore,1830,2.0,No info,10151.0,9,6,2019,18,30,12,0
IndiGo,Banglore,New Delhi,305,1.0,No info,8434.0,9,3,2019,11,30,6,25
Air India,Delhi,Cochin,435,2.0,No info,8918.0,9,5,2019,19,15,12,0
Jet Airways,Kolkata,Banglore,1655,1.0,In-flight meal not included,10844.0,9,6,2019,23,35,20,0
Jet Airways,Delhi,Cochin,1485,1.0,In-flight meal not included,5406.0,1,4,2019,19,0,18,15
Jet Airways,Kolkata,Banglore,330,1.0,No info,14388.0,9,5,2019,12,0,6,30
Air Asia,Kolkata,Banglore,150,0.0,No info,3807.0,18,6,2019,22,25,19,55
Vistara,Kolkata,Banglore,1440,1.0,No info,8610.0,12,5,2019,20,20,20,20
Jet Airways,Kolkata,Banglore,685,1.0,No info,12681.0,1,4,2019,19,50,8,25
Vistara,Delhi,Cochin,190,0.0,No info,6216.0,15,4,2019,9,10,6,0
SpiceJet,Kolkata,Banglore,150,0.0,No check-in baggage included,3841.0,6,4,2019,17,25,14,55
Jet Airways,Banglore,New Delhi,725,1.0,No info,13817.0,12,3,2019,9,30,21,25
Multiple carriers,Delhi,Cochin,705,1.0,No info,8614.0,15,6,2019,19,15,7,30
Air India,Delhi,Cochin,2240,2.0,No info,7711.0,9,4,2019,19,15,5,55
Air Asia,Kolkata,Banglore,150,0.0,No info,3807.0,6,4,2019,1,20,22,50
Air India,Kolkata,Banglore,1485,1.0,No info,5006.0,1,4,2019,15,20,14,35
IndiGo,Kolkata,Banglore,155,0.0,No info,4174.0,6,4,2019,0,50,22,15
IndiGo,Delhi,Cochin,400,1.0,No info,14871.0,3,3,2019,13,20,6,40
IndiGo,Kolkata,Banglore,235,1.0,No info,4226.0,9,4,2019,23,50,19,55
Jet Airways,Banglore,New Delhi,315,1.0,No info,19225.0,6,3,2019,13,15,8,0
Jet Airways,Mumbai,Hyderabad,85,0.0,No info,5678.0,1,4,2019,4,20,2,55
Jet Airways,Mumbai,Hyderabad,90,0.0,In-flight meal not included,2071.0,15,3,2019,4,25,2,55
