,Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute
6654,IndiGo,Banglore,Delhi,175,0.0,No info,3419.0,27,5,2019,3,25,0,30
6655,Jet Airways,Banglore,New Delhi,830,1.0,No info,17261.0,6,3,2019,10,25,20,35
6656,SpiceJet,Chennai,Kolkata,135,0.0,No check-in baggage included,3543.0,24,6,2019,10,35,8,20
6657,Air Asia,Banglore,Delhi,165,0.0,No info,3383.0,12,5,2019,13,55,11,10
6658,Air India,Delhi,Cochin,1275,2.0,No info,9181.0,24,6,2019,19,15,22,0
6659,Jet Airways,Banglore,New Delhi,990,1.0,In-flight meal not included,11087.0,12,3,2019,11,25,18,55
6660,Jet Airways,Banglore,Delhi,180,0.0,No info,7229.0,18,4,2019,10,10,7,10
6661,Multiple carriers,Delhi,Cochin,870,1.0,No info,11249.0,9,3,2019,19,15,4,45
6662,Jet Airways,Banglore,New Delhi,960,1.0,No info,16736.0,6,3,2019,23,0,7,0
6663,Jet Airways,Delhi,Cochin,655,1.0,In-flight meal not included,10262.0,24,6,2019,4,25,17,30
6664,Jet Airways,Delhi,Cochin,300,1.0,In-flight meal not included,10262.0,1,6,2019,19,0,14,0
6665,Jet Airways,Mumbai,Hyderabad,85,0.0,No info,5678.0,15,5,2019,4,20,2,55
6666,Multiple carriers,Delhi,Cochin,390,1.0,No info,8307.0,21,3,2019,15,30,9,0
6667,Air India,Delhi,Cochin,965,1.0,No info,7690.0,18,5,2019,9,25,17,20
6668,Jet Airways,Delhi,Cochin,1390,2.0,No info,16704.0,18,5,2019,12,35,13,25
6669,Air India,Delhi,Cochin,1660,1.0,No info,10315.0,9,3,2019,7,40,4,0
6670,Jet Airways,Delhi,Cochin,1615,2.0,No info,15129.0,27,5,2019,12,35,9,40
6671,Air India,Kolkata,Banglore,1555,1.0,No info,12173.0,24,3,2019,8,55,7,0
6672,Air India,Kolkata,Banglore,965,1.0,No info,4227.0,3,4,2019,11,5,19,0
6673,IndiGo,Banglore,Delhi,165,0.0,No info,3943.0,12,6,2019,8,50,6,5
6674,Jet Airways,Banglore,Delhi,175,0.0,In-flight meal not included,7229.0,1,6,2019,14,5,11,10
6675,Vistara,Kolkata,Banglore,790,1.0,No info,8610.0,15,5,2019,20,20,7,10
6676,IndiGo,Banglore,New Delhi,175,0.0,No info,7303.0,9,3,2019,10,5,7,10
6677,Jet Airways,Banglore,New Delhi,780,1.0,In-flight meal not included,10972.0,18,3,2019,7,40,18,40
6678,Multiple carriers,Delhi,Cochin,640,1.0,No info,7670.0,18,5,2019,21,0,10,20
6679,Air India,Delhi,Cochin,555,1.0,No info,8372.0,15,5,2019,19,15,10,0
6680,IndiGo,Delhi,Cochin,630,1.0,No info,6628.0,1,6,2019,1,30,15,0
6681,Jet Airways,Delhi,Cochin,1415,1.0,In-flight meal not included,10262.0,9,6,2019,12,35,13,0
6682,Jet Airways,Kolkata,Banglore,1010,1.0,No info,14178.0,24,5,2019,9,20,16,30
6683,Jet Airways,Delhi,Cochin,820,2.0,In-flight meal not included,8518.0,27,3,2019,18,50,5,10
6684,Jet Airways,Delhi,Cochin,1320,2.0,No info,13376.0,24,6,2019,12,35,14,35
6685,Vistara,Kolkata,Banglore,1065,1.0,No info,8452.0,12,6,2019,10,45,17,0
6686,Jet Airways,Delhi,Cochin,620,1.0,No info,18371.0,24,6,2019,12,35,2,15
6687,SpiceJet,Mumbai,Hyderabad,90,0.0,No check-in baggage included,1965.0,3,4,2019,14,45,13,15
6688,Jet Airways,Delhi,Cochin,1025,2.0,In-flight meal not included,10368.0,1,6,2019,12,35,19,30
6689,Jet Airways,Kolkata,Banglore,1295,1.0,No info,11467.0,6,5,2019,18,0,20,25
6690,Jet Airways,Kolkata,Banglore,730,1.0,No info,14781.0,9,5,2019,4,40,16,30
6691,Air India,Mumbai,Hyderabad,780,1.0,No info,9535.0,6,3,2019,9,15,20,15
6692,Air India,Mumbai,Hyderabad,80,0.0,No info,2050.0,3,4,2019,22,25,21,5
6693,Jet Airways,Delhi,Cochin,535,2.0,In-flight meal not included,10368.0,12,6,2019,4,25,19,30
6694,Jet Airways,Kolkata,Banglore,850,1.0,In-flight meal not included,10031.0,24,3,2019,22,35,8,25
6695,SpiceJet,Kolkata,Banglore,145,0.0,No info,4491.0,21,4,2019,11,25,9,0
6696,Jet Airways,Banglore,Delhi,180,0.0,No info,7229.0,15,5,2019,20,45,17,45
6697,SpiceJet,Banglore,New Delhi,475,1.0,No info,11401.0,3,3,2019,18,15,10,20
6698,IndiGo,Chennai,Kolkata,140,0.0,No info,3597.0,27,6,2019,17,5,14,45
6699,Vistara,Kolkata,Banglore,965,1.0,No info,7927.0,12,6,2019,9,5,17,0
6700,SpiceJet,Kolkata,Banglore,145,0.0,No info,4174.0,1,5,2019,11,25,9,0
6701,Air India,Kolkata,Banglore,555,1.0,No info,10203.0,1,5,2019,16,15,7,0
6702,Vistara,Kolkata,Banglore,790,1.0,No info,8610.0,9,5,2019,20,20,7,10
6703,Jet Airways,Banglore,Delhi,175,0.0,In-flight meal not included,5769.0,12,6,2019,18,10,15,15
6704,IndiGo,Kolkata,Banglore,155,0.0,No info,5644.0,1,5,2019,14,5,11,30
6705,Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,5769.0,3,6,2019,10,10,7,10
6706,Jet Airways,Banglore,Delhi,165,0.0,No info,7229.0,15,5,2019,8,45,6,0
6707,IndiGo,Kolkata,Banglore,240,1.0,No info,4226.0,9,6,2019,10,20,6,20
6708,IndiGo,Banglore,New Delhi,300,1.0,No info,4588.0,9,3,2019,17,5,12,5
6709,Jet Airways,Mumbai,Hyderabad,90,0.0,In-flight meal not included,4995.0,21,5,2019,11,50,10,20
6710,Jet Airways,Delhi,Cochin,1145,1.0,In-flight meal not included,5406.0,1,4,2019,12,35,17,30
6711,SpiceJet,Kolkata,Banglore,150,0.0,No info,3873.0,24,6,2019,19,40,17,10
6712,Jet Airways,Delhi,Cochin,440,1.0,No info,17024.0,6,3,2019,18,50,11,30
6713,SpiceJet,Delhi,Cochin,270,1.0,No check-in baggage included,5158.0,9,6,2019,13,15,8,45
6714,Jet Airways,Mumbai,Hyderabad,90,0.0,No info,8040.0,1,5,2019,11,50,10,20
6715,Jet Airways,Kolkata,Banglore,635,1.0,In-flight meal not included,10844.0,18,5,2019,16,20,5,45
6716,Air India,Chennai,Kolkata,135,0.0,No info,4667.0,12,5,2019,13,55,11,40
6717,Jet Airways,Mumbai,Hyderabad,90,0.0,No info,5678.0,3,4,2019,21,5,19,35
6718,Air India,Kolkata,Banglore,875,2.0,No info,12513.0,12,5,2019,20,25,5,50
6719,Jet Airways,Banglore,Delhi,180,0.0,No info,8016.0,27,6,2019,10,10,7,10
6720,SpiceJet,Chennai,Kolkata,140,0.0,No check-in baggage included,3543.0,1,6,2019,20,5,17,45
6721,Jet Airways,Delhi,Cochin,655,1.0,In-flight meal not included,5963.0,21,3,2019,4,25,17,30
6722,Jet Airways,Kolkata,Banglore,475,1.0,No info,14781.0,18,5,2019,16,20,8,25
6723,Jet Airways,Delhi,Cochin,1655,1.0,In-flight meal not included,12373.0,18,5,2019,12,35,9,0
6724,Jet Airways,Mumbai,Hyderabad,90,0.0,In-flight meal not included,3210.0,1,6,2019,21,5,19,35
6725,Jet Airways,Banglore,New Delhi,760,1.0,In-flight meal not included,9134.0,15,3,2019,18,25,5,45
6726,Jet Airways,Delhi,Cochin,830,2.0,In-flight meal not included,10919.0,6,6,2019,4,25,14,35
6727,IndiGo,Mumbai,Hyderabad,90,0.0,No info,4575.0,1,5,2019,10,40,9,10
6728,IndiGo,Delhi,Cochin,195,0.0,No info,5601.0,15,6,2019,8,50,5,35
6729,Jet Airways,Kolkata,Banglore,395,1.0,No info,14151.0,18,5,2019,23,35,17,0
6730,Air India,Kolkata,Banglore,1195,2.0,No info,10151.0,6,5,2019,7,55,12,0
6731,Vistara,Banglore,Delhi,170,0.0,No info,5403.0,18,4,2019,12,35,9,45
6732,IndiGo,Delhi,Cochin,345,1.0,No info,6147.0,27,5,2019,7,45,2,0
6733,IndiGo,Kolkata,Banglore,150,0.0,No info,4804.0,27,6,2019,16,55,14,25
6734,Multiple carriers,Delhi,Cochin,620,1.0,No info,8371.0,27,3,2019,19,15,8,55
6735,Jet Airways,Delhi,Cochin,535,2.0,No info,13014.0,9,6,2019,4,25,19,30
6736,Air Asia,Banglore,Delhi,170,0.0,No info,3383.0,24,5,2019,7,45,4,55
6737,SpiceJet,Chennai,Kolkata,140,0.0,No info,7298.0,6,3,2019,20,5,17,45
6738,Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,4544.0,3,4,2019,10,10,7,10
6739,Multiple carriers,Delhi,Cochin,395,1.0,No info,15147.0,6,3,2019,15,30,8,55
6740,Multiple carriers,Delhi,Cochin,900,1.0,No info,10782.0,9,3,2019,19,45,4,45
6741,IndiGo,Delhi,Cochin,290,1.0,No info,6027.0,15,5,2019,20,0,15,10
6742,Jet Airways,Delhi,Cochin,830,2.0,In-flight meal not included,10919.0,6,6,2019,4,25,14,35
6743,Air India,Delhi,Cochin,1565,1.0,No info,6681.0,27,3,2019,8,15,6,10
6744,IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,24,6,2019,2,20,23,30
6745,Jet Airways,Delhi,Cochin,885,1.0,In-flight meal not included,12898.0,27,5,2019,12,35,21,50
6746,IndiGo,Delhi,Cochin,415,1.0,No info,6628.0,6,6,2019,1,30,18,35
6747,Air India,Delhi,Cochin,1590,1.0,No info,5022.0,3,4,2019,23,0,20,30
6748,Air India,Delhi,Cochin,1470,2.0,No info,12698.0,3,6,2019,7,40,7,10
6749,Air Asia,Delhi,Cochin,625,1.0,No info,10794.0,9,6,2019,7,10,20,45
6750,IndiGo,Delhi,Cochin,575,1.0,No info,6416.0,9,6,2019,21,0,11,25
6751,SpiceJet,Kolkata,Banglore,140,0.0,No info,4622.0,9,3,2019,0,40,22,20
6752,IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,27,5,2019,15,50,13,0
6753,Air Asia,Kolkata,Banglore,150,0.0,No info,4508.0,6,6,2019,22,25,19,55
6754,Vistara,Kolkata,Banglore,930,1.0,No info,8452.0,12,6,2019,22,40,7,10
6755,Air India,Kolkata,Banglore,970,2.0,No info,13437.0,12,5,2019,8,55,16,45
6756,Vistara,Chennai,Kolkata,140,0.0,No info,11982.0,18,5,2019,20,5,17,45
6757,Jet Airways,Kolkata,Banglore,1025,1.0,In-flight meal not included,10844.0,24,5,2019,12,0,18,55
6758,Jet Airways,Delhi,Cochin,1125,2.0,No info,15129.0,9,5,2019,4,25,9,40
6759,Jet Airways,Delhi,Cochin,300,1.0,No info,14714.0,27,6,2019,19,0,14,0
6760,IndiGo,Delhi,Cochin,860,1.0,No info,6093.0,27,6,2019,21,0,6,40
6761,IndiGo,Delhi,Cochin,505,1.0,No info,5307.0,6,4,2019,13,20,4,55
6762,GoAir,Delhi,Cochin,310,1.0,No info,10188.0,15,5,2019,19,35,14,25
6763,Jet Airways,Kolkata,Banglore,735,1.0,No info,14571.0,6,6,2019,8,15,20,0
6764,Jet Airways,Delhi,Cochin,555,2.0,No info,10976.0,27,3,2019,4,25,19,10
6765,Jet Airways,Kolkata,Banglore,590,1.0,In-flight meal not included,10844.0,24,5,2019,16,20,6,30
6766,IndiGo,Kolkata,Banglore,155,0.0,No info,4488.0,9,4,2019,22,55,20,20
6767,Air India,Delhi,Cochin,1215,1.0,No info,8582.0,24,5,2019,19,15,23,0
6768,Jet Airways,Delhi,Cochin,1010,1.0,In-flight meal not included,10262.0,24,6,2019,12,35,19,45
6769,Vistara,Kolkata,Banglore,1065,1.0,No info,8662.0,6,5,2019,10,45,17,0
6770,IndiGo,Banglore,New Delhi,165,0.0,No info,4777.0,24,3,2019,8,45,6,0
6771,Jet Airways,Mumbai,Hyderabad,90,0.0,In-flight meal not included,2071.0,27,3,2019,17,20,15,50
6772,Jet Airways,Banglore,New Delhi,980,1.0,In-flight meal not included,11087.0,12,3,2019,15,15,22,55
6773,Air India,Banglore,Delhi,170,0.0,No info,5228.0,18,4,2019,23,55,21,5
6774,Jet Airways,Kolkata,Banglore,590,1.0,No info,12996.0,1,4,2019,16,20,6,30
6775,Jet Airways,Banglore,New Delhi,900,1.0,No info,16736.0,6,3,2019,23,0,8,0
6776,Jet Airways,Kolkata,Banglore,910,1.0,No info,13941.0,1,5,2019,10,5,18,55
6777,Air India,Banglore,New Delhi,500,1.0,No info,9166.0,15,3,2019,22,10,13,50
6778,Air India,Delhi,Cochin,1535,1.0,No info,12677.0,3,3,2019,6,50,5,15
6779,Air India,Chennai,Kolkata,135,0.0,No info,4405.0,24,3,2019,13,55,11,40
6780,Jet Airways,Kolkata,Banglore,840,1.0,No info,12121.0,6,5,2019,23,35,9,35
6781,Air India,Banglore,Delhi,170,0.0,No info,6121.0,6,6,2019,23,55,21,5
6782,Jet Airways,Kolkata,Banglore,1495,1.0,No info,14388.0,18,5,2019,9,20,8,25
6783,Jet Airways,Kolkata,Banglore,870,1.0,No info,11467.0,1,4,2019,10,55,20,25
6784,Jet Airways,Banglore,New Delhi,780,1.0,No info,13817.0,12,3,2019,10,25,21,25
6785,Air India,Mumbai,Hyderabad,75,0.0,No info,3100.0,6,5,2019,20,45,19,30
6786,Multiple carriers,Delhi,Cochin,455,1.0,No info,8266.0,21,5,2019,19,15,11,40
6787,Jet Airways,Kolkata,Banglore,1660,1.0,No info,13759.0,24,3,2019,23,25,19,45
6788,IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,9,6,2019,3,15,0,25
6789,Multiple carriers,Delhi,Cochin,440,1.0,No info,12327.0,27,3,2019,1,35,18,15
6790,IndiGo,Mumbai,Hyderabad,90,0.0,No info,4049.0,12,6,2019,7,55,6,25
6791,SpiceJet,Banglore,Delhi,175,0.0,No check-in baggage included,3573.0,1,6,2019,0,5,21,10
6792,Air Asia,Kolkata,Banglore,150,0.0,No info,4409.0,15,5,2019,22,25,19,55
6793,Air India,Delhi,Cochin,1580,2.0,No info,6565.0,27,3,2019,9,25,7,5
6794,IndiGo,Kolkata,Banglore,160,0.0,No info,4174.0,15,4,2019,0,5,21,25
6795,Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,4030.0,24,5,2019,10,10,7,10
6796,Air Asia,Kolkata,Banglore,155,0.0,No info,4082.0,21,3,2019,12,55,10,20
6797,Air India,Kolkata,Banglore,1555,2.0,No info,6117.0,24,5,2019,11,5,9,10
6798,Jet Airways,Banglore,New Delhi,390,1.0,In-flight meal not included,6163.0,21,3,2019,12,20,5,50
6799,Jet Airways,Delhi,Cochin,745,1.0,In-flight meal not included,6540.0,27,3,2019,4,25,16,0
6800,SpiceJet,Kolkata,Banglore,315,1.0,No info,4649.0,12,5,2019,20,20,15,5
6801,Jet Airways,Delhi,Cochin,1270,1.0,In-flight meal not included,10262.0,9,6,2019,19,0,21,50
6802,Vistara,Banglore,Delhi,165,0.0,No info,5613.0,6,4,2019,22,15,19,30
6803,IndiGo,Banglore,New Delhi,180,0.0,No info,6144.0,24,3,2019,11,30,8,30
6804,Jet Airways,Kolkata,Banglore,1745,1.0,No info,13067.0,12,5,2019,22,5,17,0
6805,Vistara,Banglore,New Delhi,175,0.0,No info,7608.0,3,3,2019,0,5,21,10
6806,Multiple carriers,Delhi,Cochin,930,1.0,No info,7198.0,9,6,2019,1,30,10,0
6807,Jet Airways,Kolkata,Banglore,425,1.0,No info,13941.0,15,5,2019,23,35,16,30
6808,Jet Airways,Delhi,Cochin,1125,2.0,In-flight meal not included,10368.0,9,6,2019,4,25,9,40
6809,SpiceJet,Chennai,Kolkata,135,0.0,No check-in baggage included,3543.0,27,6,2019,10,35,8,20
6810,IndiGo,Kolkata,Banglore,160,0.0,No info,4462.0,27,3,2019,23,5,20,25
6811,Air India,Kolkata,Banglore,470,2.0,No info,8005.0,24,3,2019,13,40,5,50
6812,Jet Airways,Kolkata,Banglore,1660,1.0,In-flight meal not included,7064.0,1,4,2019,22,35,18,55
6813,Jet Airways,Kolkata,Banglore,1480,1.0,No info,12121.0,1,5,2019,21,5,20,25
6814,Air India,Delhi,Cochin,435,2.0,No info,8918.0,9,5,2019,19,15,12,0
6815,Air India,Kolkata,Banglore,745,1.0,No info,8891.0,12,5,2019,21,50,9,25
6816,Air India,Kolkata,Banglore,375,1.0,No info,10203.0,1,5,2019,16,15,10,0
6817,Multiple carriers,Delhi,Cochin,480,1.0,No info,8073.0,15,5,2019,21,0,13,0
6818,IndiGo,Delhi,Cochin,370,1.0,No info,11237.0,3,3,2019,22,20,16,10
6819,Jet Airways,Delhi,Cochin,1300,2.0,No info,13376.0,12,6,2019,4,25,6,45
6820,Multiple carriers,Delhi,Cochin,920,1.0,No info,6513.0,9,6,2019,22,30,7,10
6821,Jet Airways,Kolkata,Banglore,585,1.0,No info,13731.0,24,5,2019,4,40,18,55
6822,Jet Airways,Kolkata,Banglore,1430,1.0,In-flight meal not included,7064.0,1,4,2019,19,50,20,0
6823,Jet Airways,Banglore,New Delhi,805,1.0,No info,16736.0,6,3,2019,19,10,5,45
6824,Jet Airways,Kolkata,Banglore,845,1.0,In-flight meal not included,8586.0,15,5,2019,10,5,20,0
6825,Multiple carriers,Delhi,Cochin,780,1.0,No info,11789.0,15,6,2019,19,0,6,0
6826,IndiGo,Kolkata,Banglore,155,0.0,No info,5224.0,24,5,2019,14,5,11,30
6827,IndiGo,Delhi,Cochin,195,0.0,No info,6834.0,15,5,2019,0,20,21,5
6828,IndiGo,Delhi,Cochin,570,1.0,No info,6316.0,15,6,2019,1,30,16,0
6829,Jet Airways,Delhi,Cochin,1925,2.0,No info,11869.0,21,3,2019,18,50,10,45
6830,Air Asia,Kolkata,Banglore,150,0.0,No info,4384.0,6,3,2019,1,20,22,50
6831,IndiGo,Kolkata,Banglore,150,0.0,No info,5644.0,21,4,2019,16,55,14,25
6832,Air India,Delhi,Cochin,1380,2.0,No info,19681.0,9,3,2019,19,15,20,15
6833,Multiple carriers,Delhi,Cochin,930,1.0,No info,13377.0,6,6,2019,1,30,10,0
6834,Multiple carriers,Delhi,Cochin,695,2.0,No info,10090.0,9,3,2019,21,20,9,45
6835,Jet Airways,Mumbai,Hyderabad,1380,2.0,No info,20845.0,6,3,2019,16,50,17,50
6836,Vistara,Banglore,Delhi,155,0.0,No info,4878.0,24,6,2019,19,35,17,0
6837,IndiGo,Mumbai,Hyderabad,90,0.0,No info,2227.0,1,6,2019,22,50,21,20
6838,IndiGo,Delhi,Cochin,515,1.0,No info,6442.0,18,5,2019,16,10,7,35
6839,SpiceJet,Banglore,Delhi,175,0.0,No check-in baggage included,3257.0,27,5,2019,0,5,21,10
6840,Jet Airways,Banglore,Delhi,165,0.0,In-flight meal not included,7229.0,15,6,2019,8,45,6,0
6841,Air India,Kolkata,Banglore,1035,2.0,No info,15164.0,1,5,2019,13,45,20,30
6842,IndiGo,Banglore,New Delhi,170,0.0,No info,10067.0,24,3,2019,13,0,10,10
6843,Air India,Delhi,Cochin,180,0.0,No info,5674.0,15,3,2019,17,10,14,10
6844,Jet Airways,Banglore,New Delhi,1220,1.0,No info,20800.0,1,3,2019,10,25,14,5
6845,IndiGo,Delhi,Cochin,940,1.0,No info,7144.0,18,5,2019,22,30,6,50
6846,Air India,Delhi,Cochin,170,0.0,No info,6094.0,27,5,2019,8,0,5,10
6847,Jet Airways,Mumbai,Hyderabad,90,0.0,In-flight meal not included,4050.0,18,5,2019,11,50,10,20
6848,SpiceJet,Chennai,Kolkata,135,0.0,No check-in baggage included,3859.0,24,6,2019,12,0,9,45
6849,Jet Airways,Delhi,Cochin,1950,2.0,No info,11664.0,21,3,2019,18,50,10,20
6850,Multiple carriers,Delhi,Cochin,850,2.0,In-flight meal not included,7731.0,6,3,2019,21,20,7,10
6851,Jet Airways,Kolkata,Banglore,575,1.0,No info,12692.0,12,6,2019,19,10,9,35
6852,Air India,Delhi,Cochin,1210,2.0,No info,11307.0,18,5,2019,9,25,13,15
6853,Jet Airways,Kolkata,Banglore,450,1.0,In-flight meal not included,8586.0,9,6,2019,4,40,21,10
6854,IndiGo,Banglore,New Delhi,245,1.0,No info,5746.0,21,3,2019,15,25,11,20
6855,Multiple carriers,Delhi,Cochin,675,1.0,No info,13378.0,21,3,2019,19,15,8,0
6856,Air India,Banglore,New Delhi,165,0.0,No info,7486.0,24,3,2019,19,45,17,0
6857,SpiceJet,Chennai,Kolkata,155,0.0,No info,7298.0,6,3,2019,12,5,9,30
6858,Multiple carriers,Delhi,Cochin,560,1.0,No info,7005.0,12,6,2019,21,0,11,40
6859,IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,12,5,2019,19,50,17,15
6860,IndiGo,Delhi,Cochin,490,1.0,No info,16162.0,9,3,2019,12,55,4,45
6861,IndiGo,Banglore,Delhi,175,0.0,No info,3419.0,24,4,2019,3,25,0,30
6862,Air Asia,Kolkata,Banglore,500,2.0,No info,5192.0,1,5,2019,23,30,15,10
6863,Air Asia,Kolkata,Banglore,155,0.0,No info,4409.0,15,4,2019,12,55,10,20
6864,Jet Airways,Banglore,Delhi,180,0.0,No info,7229.0,18,4,2019,11,20,8,20
6865,IndiGo,Banglore,New Delhi,295,1.0,No info,5397.0,15,3,2019,21,50,16,55
6866,Jet Airways,Delhi,Cochin,300,1.0,In-flight meal not included,6542.0,15,4,2019,19,0,14,0
6867,GoAir,Delhi,Cochin,535,1.0,No info,5281.0,27,3,2019,19,20,10,25
6868,Multiple carriers,Delhi,Cochin,385,1.0,No info,8266.0,6,6,2019,19,15,12,50
6869,Jet Airways,Delhi,Cochin,300,1.0,In-flight meal not included,10262.0,12,6,2019,19,0,14,0
6870,Vistara,Kolkata,Banglore,1445,1.0,No info,11105.0,24,3,2019,20,25,20,20
6871,Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,4544.0,3,4,2019,11,20,8,20
6872,Air India,Kolkata,Banglore,150,0.0,No info,4960.0,6,3,2019,16,45,14,15
6873,Jet Airways,Banglore,New Delhi,1210,1.0,No info,16736.0,6,3,2019,5,5,8,55
6874,Multiple carriers,Delhi,Cochin,930,1.0,No info,13377.0,1,6,2019,1,30,10,0
6875,SpiceJet,Mumbai,Hyderabad,90,0.0,No info,2227.0,18,5,2019,14,45,13,15
6876,Air India,Mumbai,Hyderabad,80,0.0,No info,3100.0,15,3,2019,7,40,6,20
6877,Air India,Mumbai,Hyderabad,80,0.0,No info,3100.0,9,6,2019,22,25,21,5
6878,SpiceJet,Kolkata,Banglore,155,0.0,No info,3873.0,18,5,2019,9,30,6,55
6879,IndiGo,Mumbai,Hyderabad,90,0.0,No info,5232.0,3,3,2019,21,35,20,5
6880,Jet Airways,Banglore,Delhi,185,0.0,In-flight meal not included,3359.0,27,5,2019,22,0,18,55
6881,IndiGo,Banglore,New Delhi,175,0.0,No info,6144.0,24,3,2019,10,5,7,10
6882,IndiGo,Delhi,Cochin,265,1.0,No info,7725.0,6,3,2019,12,0,7,35
6883,Air India,Banglore,New Delhi,170,0.0,No info,4441.0,24,3,2019,23,55,21,5
6884,Air India,Delhi,Cochin,2280,3.0,No info,10703.0,27,6,2019,19,15,5,15
6885,Jet Airways,Kolkata,Banglore,775,1.0,In-flight meal not included,8529.0,12,6,2019,10,5,21,10
6886,Multiple carriers,Delhi,Cochin,560,1.0,No info,14973.0,3,3,2019,13,20,4,0
6887,Jet Airways,Kolkata,Banglore,685,1.0,No info,14571.0,24,5,2019,19,50,8,25
6888,SpiceJet,Banglore,Delhi,175,0.0,No check-in baggage included,3257.0,3,6,2019,0,5,21,10
6889,Jet Airways,Banglore,New Delhi,365,1.0,In-flight meal not included,11087.0,18,3,2019,23,0,16,55
6890,SpiceJet,Kolkata,Banglore,155,0.0,No info,3873.0,1,4,2019,9,30,6,55
6891,SpiceJet,Banglore,Delhi,170,0.0,No info,4423.0,15,4,2019,12,20,9,30
6892,Air India,Delhi,Cochin,1245,2.0,No info,11753.0,3,6,2019,7,40,10,55
6893,Jet Airways,Kolkata,Banglore,425,1.0,No info,14571.0,24,5,2019,23,35,16,30
6894,Multiple carriers,Delhi,Cochin,900,1.0,No info,8475.0,3,6,2019,21,0,6,0
6895,Jet Airways,Kolkata,Banglore,845,1.0,No info,13941.0,1,5,2019,10,5,20,0
6896,Jet Airways,Delhi,Cochin,1395,1.0,No info,16079.0,21,5,2019,19,0,19,45
6897,Multiple carriers,Delhi,Cochin,890,1.0,No info,13399.0,6,3,2019,18,50,4,0
6898,Air India,Delhi,Cochin,1595,2.0,No info,9653.0,6,6,2019,19,15,16,40
6899,Jet Airways,Delhi,Cochin,540,1.0,No info,14714.0,6,6,2019,19,0,10,0
6900,Air Asia,Banglore,Delhi,165,0.0,No info,3383.0,18,6,2019,13,55,11,10
6901,Jet Airways,Banglore,New Delhi,1090,1.0,No info,22270.0,1,3,2019,8,15,14,5
6902,Vistara,Chennai,Kolkata,135,0.0,No info,5944.0,3,3,2019,9,20,7,5
6903,Jet Airways,Kolkata,Banglore,800,1.0,In-flight meal not included,9663.0,12,5,2019,8,15,18,55
6904,Multiple carriers,Delhi,Cochin,560,1.0,No info,7740.0,1,6,2019,21,0,11,40
6905,Air India,Kolkata,Banglore,1605,1.0,No info,7211.0,1,4,2019,23,15,20,30
6906,Jet Airways,Banglore,Delhi,185,0.0,No info,7229.0,1,4,2019,22,0,18,55
6907,IndiGo,Kolkata,Banglore,155,0.0,No info,4174.0,6,4,2019,14,5,11,30
6908,Air India,Kolkata,Banglore,150,0.0,No info,5170.0,15,3,2019,16,45,14,15
6909,Multiple carriers,Delhi,Cochin,580,1.0,No info,15135.0,3,3,2019,18,50,9,10
6910,SpiceJet,Kolkata,Banglore,315,1.0,No info,4649.0,9,4,2019,20,20,15,5
6911,Vistara,Banglore,Delhi,160,0.0,No info,4668.0,1,5,2019,9,40,7,0
6912,Air India,Delhi,Cochin,765,1.0,No info,7480.0,12,6,2019,9,25,20,40
6913,Air India,Banglore,Delhi,165,0.0,No info,6121.0,18,4,2019,19,45,17,0
6914,Jet Airways,Delhi,Cochin,1195,2.0,No info,15129.0,27,5,2019,19,0,23,5
6915,Air India,Kolkata,Banglore,675,1.0,No info,7452.0,6,5,2019,21,5,9,50
6916,Jet Airways,Kolkata,Banglore,1520,1.0,In-flight meal not included,10539.0,6,6,2019,10,55,9,35
6917,IndiGo,Banglore,New Delhi,170,0.0,No info,7648.0,3,3,2019,1,10,22,20
6918,SpiceJet,Banglore,New Delhi,175,0.0,No info,3925.0,24,3,2019,12,30,9,35
6919,IndiGo,Chennai,Kolkata,140,0.0,No info,3597.0,15,6,2019,15,35,13,15
6920,Jet Airways,Kolkata,Banglore,910,1.0,In-flight meal not included,8586.0,1,5,2019,10,5,18,55
6921,Air India,Delhi,Cochin,1580,2.0,No info,13591.0,27,6,2019,19,15,16,55
6922,Multiple carriers,Delhi,Cochin,545,1.0,No info,9646.0,1,6,2019,16,10,7,5
6923,Vistara,Banglore,Delhi,170,0.0,No info,4668.0,6,5,2019,12,35,9,45
6924,Air India,Kolkata,Banglore,625,1.0,No info,10203.0,9,5,2019,20,25,10,0
6925,Air India,Banglore,New Delhi,385,1.0,No info,7932.0,24,3,2019,13,20,6,55
6926,Air India,Kolkata,Banglore,905,1.0,No info,7893.0,1,4,2019,7,55,16,50
6927,Jet Airways,Delhi,Cochin,810,2.0,In-flight meal not included,13029.0,9,5,2019,19,0,5,30
6928,Jet Airways,Delhi,Cochin,1655,1.0,In-flight meal not included,10262.0,12,6,2019,12,35,9,0
6929,IndiGo,Kolkata,Banglore,265,1.0,No info,3574.0,12,6,2019,23,45,19,20
